env,task,model,provider,memory_type,tw_difficulty,tw_level,env_name,agent_type,run_seed,episodes,successes,success_rate,success_rate_ci95_lower,success_rate_ci95_upper,success_std_episode_level,source_file,memory_type_from_filename,avg_steps_to_success,std_steps_to_success,avg_steps_all,std_steps_all,loop_rate,episodes_with_loop,loop_detector,truncation_rate,episodes_truncated,blocked_forward_rate,blocked_forward_steps,forward_attempt_steps,bfr_detector,blocked_forward_rate_explanation,fade_avg_active_facts,fade_std_active_facts,fade_avg_dormant_facts,fade_std_dormant_facts,fade_avg_fused_facts,fade_std_fused_facts,fade_avg_reactivations,fade_std_reactivations,fade_avg_priming_boosts,fade_std_priming_boosts,fade_avg_tag_triggers_fired,fade_std_tag_triggers_fired,fade_avg_tag_shields_expired,fade_std_tag_shields_expired,fade_avg_contradictions,fade_std_contradictions,fade_avg_compatible_resolved,fade_std_compatible_resolved,fade_avg_subsume_resolved,fade_std_subsume_resolved,fade_avg_fusions_performed,fade_std_fusions_performed,fade_episodes_with_memory_stats
babyai,GoToObj,gemini-2.5-flash-lite,gemini,reflection,,,BabyAI-GoToObj-v0,reflection,0,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695,0.339934634239519,rollout_reflection_BabyAIGoToObjv0_20260403_131127_summary.json,reflection_BabyAIGoToObjv0,2.75,0.4330127018922193,55.833333333333336,20.82159669403115,0.8666666666666667,26,v1_streak5_osc6,0.8666666666666667,26,0.0,0,6,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Open,deepseek-chat,deepseek,reflection,,,BabyAI-Open-v0,reflection,0,30,0,0,0.0,0.113517091390478,0.0,rollout_reflection_BabyAIOpenv0_20260331_184014_summary.json,reflection_BabyAIOpenv0,,,80.0,0.0,0.9333333333333333,28,v1_streak5_osc6,1,30,0.9830508474576272,232,236,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Open,gpt-4o-mini,openai,reflection,,,BabyAI-Open-v0,reflection,0,30,5,0.16666666666666666,0.07336434240351686,0.33564705185680177,0.37267799624996495,rollout_reflection_BabyAIOpenv0_20260401_035332_summary.json,reflection_BabyAIOpenv0,11.0,11.384199576606166,68.5,26.131398737916804,0.8,24,v1_streak5_osc6,0.8333333333333334,25,0.6353591160220995,115,181,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Open,gemini-2.5-flash-lite,gemini,reflection,,,BabyAI-Open-v0,reflection,0,30,3,0.1,0.034599259959716175,0.2562144131526662,0.3,rollout_reflection_BabyAIOpenv0_20260401_141713_summary.json,reflection_BabyAIOpenv0,3.6666666666666665,0.9428090415820634,72.36666666666666,22.901940723198305,0.8666666666666667,26,v1_streak5_osc6,0.9,27,0.9590163934426229,234,244,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Pickup,deepseek-chat,deepseek,reflection,,,BabyAI-Pickup-v0,reflection,0,30,0,0,0.0,0.113517091390478,0.0,rollout_reflection_BabyAIPickupv0_20260331_201903_summary.json,reflection_BabyAIPickupv0,,,80.0,0.0,0.8,24,v1_streak5_osc6,1,30,0.0,0,6,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Pickup,gpt-4o-mini,openai,reflection,,,BabyAI-Pickup-v0,reflection,0,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,0.17950549357115014,rollout_reflection_BabyAIPickupv0_20260401_040247_summary.json,reflection_BabyAIPickupv0,4.0,0.0,77.46666666666667,13.64241751140741,0.8,24,v1_streak5_osc6,0.9666666666666667,29,0.8928571428571429,325,364,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Pickup,gemini-2.5-flash-lite,gemini,reflection,,,BabyAI-Pickup-v0,reflection,0,30,0,0,0.0,0.113517091390478,0.0,rollout_reflection_BabyAIPickupv0_20260401_151507_summary.json,reflection_BabyAIPickupv0,,,80.0,0.0,0.9333333333333333,28,v1_streak5_osc6,1,30,0.9682539682539683,305,315,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Unlock,deepseek-chat,deepseek,reflection,,,BabyAI-Unlock-v0,reflection,0,30,0,0,0.0,0.113517091390478,0.0,rollout_reflection_BabyAIUnlockv0_20260331_194311_summary.json,reflection_BabyAIUnlockv0,,,80.0,0.0,1,30,v1_streak5_osc6,1,30,0.9879032258064516,245,248,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Unlock,gpt-4o-mini,openai,reflection,,,BabyAI-Unlock-v0,reflection,0,30,3,0.1,0.034599259959716175,0.2562144131526662,0.3,rollout_reflection_BabyAIUnlockv0_20260401_040415_summary.json,reflection_BabyAIUnlockv0,20.333333333333332,8.379870059984357,74.03333333333333,18.09508834524502,0.8666666666666667,26,v1_streak5_osc6,0.9,27,0.8,212,265,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Unlock,gemini-2.5-flash-lite,gemini,reflection,,,BabyAI-Unlock-v0,reflection,0,30,0,0,0.0,0.113517091390478,0.0,rollout_reflection_BabyAIUnlockv0_20260401_144104_summary.json,reflection_BabyAIUnlockv0,,,80.0,0.0,0.9666666666666667,29,v1_streak5_osc6,1,30,0.9132947976878613,158,173,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,GoToObj,deepseek-chat,deepseek,trajectory,,,BabyAI-GoToObj-v0,trajectory,0,30,24,0.8,0.6269395261897256,0.9049502189759876,0.4,rollout_trajectory_BabyAIGoToObjv0_20260331_120026_summary.json,trajectory_BabyAIGoToObjv0,18.833333333333332,15.431749378760948,27.866666666666667,22.735776994762144,0.6333333333333333,19,v1_streak5_osc6,0.2,6,0.034482758620689655,4,116,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,GoToObj,gpt-4o-mini,openai,trajectory,,,BabyAI-GoToObj-v0,trajectory,0,30,11,0.36666666666666664,0.2187370220401768,0.5448675356639505,0.4818944098266987,rollout_trajectory_BabyAIGoToObjv0_20260331_232358_summary.json,trajectory_BabyAIGoToObjv0,15.363636363636363,21.222940963506822,46.166666666666664,26.72961320749371,0.6666666666666666,20,v1_streak5_osc6,0.6333333333333333,19,0.0,0,35,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,GoToObj,gemini-2.5-flash-lite,gemini,trajectory,,,BabyAI-GoToObj-v0,trajectory,0,30,11,0.36666666666666664,0.2187370220401768,0.5448675356639505,0.4818944098266987,rollout_trajectory_BabyAIGoToObjv0_20260403_125503_summary.json,trajectory_BabyAIGoToObjv0,10.818181818181818,11.019141872364916,44.5,26.482384082001882,0.5333333333333333,16,v1_streak5_osc6,0.6333333333333333,19,0.12698412698412698,8,63,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Open,deepseek-chat,deepseek,trajectory,,,BabyAI-Open-v0,trajectory,0,30,9,0.3,0.16664562643958933,0.4787612101166018,0.458257569495584,rollout_trajectory_BabyAIOpenv0_20260331_172543_summary.json,trajectory_BabyAIOpenv0,23.666666666666668,20.986768318262925,63.1,28.258744959156743,0.7,21,v1_streak5_osc6,0.7,21,0.41621621621621624,231,555,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Open,gpt-4o-mini,openai,trajectory,,,BabyAI-Open-v0,trajectory,0,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,0.17950549357115014,rollout_trajectory_BabyAIOpenv0_20260401_030152_summary.json,trajectory_BabyAIOpenv0,4.0,0.0,77.46666666666667,13.64241751140741,0.8666666666666667,26,v1_streak5_osc6,0.9666666666666667,29,0.8723404255319149,287,329,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Open,gemini-2.5-flash-lite,gemini,trajectory,,,BabyAI-Open-v0,trajectory,0,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695,0.339934634239519,rollout_trajectory_BabyAIOpenv0_20260401_101608_summary.json,trajectory_BabyAIOpenv0,13.25,17.181021506301654,71.1,23.541948375895597,0.8333333333333334,25,v1_streak5_osc6,0.8666666666666667,26,0.36472945891783565,182,499,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Pickup,deepseek-chat,deepseek,trajectory,,,BabyAI-Pickup-v0,trajectory,0,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,0.42295258468165065,rollout_trajectory_BabyAIPickupv0_20260331_190936_summary.json,trajectory_BabyAIPickupv0,36.57142857142857,24.17706790007626,69.86666666666666,21.766539050161885,0.6666666666666666,20,v1_streak5_osc6,0.7666666666666667,23,0.4036850921273032,241,597,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Pickup,gpt-4o-mini,openai,trajectory,,,BabyAI-Pickup-v0,trajectory,0,30,3,0.1,0.034599259959716175,0.2562144131526662,0.3,rollout_trajectory_BabyAIPickupv0_20260401_031222_summary.json,trajectory_BabyAIPickupv0,22.333333333333332,23.83741223837483,74.23333333333333,18.870935912726274,0.8666666666666667,26,v1_streak5_osc6,0.9,27,0.8578199052132701,181,211,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Pickup,gemini-2.5-flash-lite,gemini,trajectory,,,BabyAI-Pickup-v0,trajectory,0,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695,0.339934634239519,rollout_trajectory_BabyAIPickupv0_20260401_144704_summary.json,trajectory_BabyAIPickupv0,16.25,7.46240577829965,71.5,21.841474309212735,0.8333333333333334,25,v1_streak5_osc6,0.8666666666666667,26,0.6314285714285715,221,350,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Unlock,deepseek-chat,deepseek,trajectory,,,BabyAI-Unlock-v0,trajectory,0,30,2,0.06666666666666667,0.018476635327693364,0.2132381772107209,0.24944382578492943,rollout_trajectory_BabyAIUnlockv0_20260331_181848_summary.json,trajectory_BabyAIUnlockv0,53.0,23.0,78.2,8.979235305228762,1,30,v1_streak5_osc6,0.9333333333333333,28,0.52023988005997,347,667,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Unlock,gpt-4o-mini,openai,trajectory,,,BabyAI-Unlock-v0,trajectory,0,30,0,0,0.0,0.113517091390478,0.0,rollout_trajectory_BabyAIUnlockv0_20260401_031430_summary.json,trajectory_BabyAIUnlockv0,,,80.0,0.0,0.9,27,v1_streak5_osc6,1,30,0.8136986301369863,297,365,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
babyai,Unlock,gemini-2.5-flash-lite,gemini,trajectory,,,BabyAI-Unlock-v0,trajectory,0,30,3,0.1,0.034599259959716175,0.2562144131526662,0.3,rollout_trajectory_BabyAIUnlockv0_20260401_102257_summary.json,trajectory_BabyAIUnlockv0,34.0,22.464787260658994,75.4,15.52116834090355,0.6666666666666666,20,v1_streak5_osc6,0.9,27,0.3874425727411945,253,653,v1_go_forward_grid_pos_unchanged,,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gpt-4o-mini,openai,baseline,easy,10,tw-treasure_hunter-L10-easy,baseline,0,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,0.42295258468165065,rollout_tw_easy_baseline_20260401_225007_summary.json,,4.428571428571429,0.9035079029052513,59.96666666666667,33.229989801717096,0.7333333333333333,22,v1_streak5_osc6,0.7333333333333333,22,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gemini-2.5-flash-lite,gemini,baseline,easy,10,tw-treasure_hunter-L10-easy,baseline,0,30,9,0.3,0.16664562643958933,0.4787612101166018,0.458257569495584,rollout_tw_easy_baseline_20260401_232719_summary.json,,22.333333333333332,26.666666666666668,62.7,30.19398394824152,0.8,24,v1_streak5_osc6,0.7,21,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,deepseek-chat,deepseek,baseline,easy,10,tw-treasure_hunter-L10-easy,baseline,0,30,13,0.43333333333333335,0.2737723743061511,0.6080299045459127,0.49553562491061687,rollout_tw_easy_baseline_20260401_233647_summary.json,,10.461538461538462,10.18758961916511,47.3,35.619423540160405,0.6666666666666666,20,v1_streak5_osc6,0.5333333333333333,16,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gpt-4o-mini,openai,enriched,easy,10,tw-treasure_hunter-L10-easy,enriched,0,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.49553562491061687,rollout_tw_easy_enriched_20260401_234958_summary.json,,13.0,11.140809982170216,37.233333333333334,33.630029570145915,0.4666666666666667,14,v1_streak5_osc6,0.36666666666666664,11,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gemini-2.5-flash-lite,gemini,enriched,easy,10,tw-treasure_hunter-L10-easy,enriched,0,30,22,0.7333333333333333,0.5555169795568831,0.8581750444608938,0.4422166387140533,rollout_tw_easy_enriched_20260402_000102_summary.json,,7.454545454545454,7.234558934393071,19.533333333333335,27.58107241489271,0.26666666666666666,8,v1_streak5_osc6,0.13333333333333333,4,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,deepseek-chat,deepseek,enriched,easy,10,tw-treasure_hunter-L10-easy,enriched,0,30,25,0.8333333333333334,0.6643529481431982,0.9266356575964831,0.37267799624996495,rollout_tw_easy_enriched_20260402_005706_summary.json,,10.2,11.249888888340186,19.266666666666666,25.972977410292327,0.3,9,v1_streak5_osc6,0.13333333333333333,4,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gemini-2.5-flash-lite,gemini,enriched_history,easy,10,tw-treasure_hunter-L10-easy,enriched_history,0,30,26,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.339934634239519,rollout_tw_easy_enriched_history_20260402_000958_summary.json,,5.0,0.0,4.766666666666667,0.6155395104206463,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gpt-4o-mini,openai,enriched_history,easy,10,tw-treasure_hunter-L10-easy,enriched_history,0,30,24,0.8,0.6269395261897256,0.9049502189759876,0.4,rollout_tw_easy_enriched_history_20260402_001328_summary.json,,5.333333333333333,1.4043582955293932,7.566666666666666,13.524504509305405,0,0,v1_streak5_osc6,0.03333333333333333,1,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,deepseek-chat,deepseek,enriched_history,easy,10,tw-treasure_hunter-L10-easy,enriched_history,0,30,29,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.17950549357115014,rollout_tw_easy_enriched_history_20260402_012005_summary.json,,5.0,0.0,4.966666666666667,0.17950549357115014,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gemini-2.5-flash-lite,gemini,fade_enriched_history,easy,10,tw-treasure_hunter-L10-easy,fade_enriched_history,0,30,27,0.9,0.7437855868473339,0.9654007400402839,0.3,rollout_tw_easy_fade_enriched_history_20260402_001211_summary.json,,5.0,0.0,4.8,0.6,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
textworld,easy,gpt-4o-mini,openai,fade_enriched_history,easy,10,tw-treasure_hunter-L10-easy,fade_enriched_history,0,30,28,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.24944382578492943,rollout_tw_easy_fade_enriched_history_20260402_001826_summary.json,,5.785714285714286,3.1775680599336034,5.633333333333334,3.1249888888691357,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,1.3333333333333333,1.2736648783028532,0.0,0.0,0.03333333333333333,0.17950549357115014,0.3,1.6155494421403511,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8975274678557507,0.3,1.6155494421403511,0.3333333333333333,1.7950549357115013,0.03333333333333333,0.17950549357115014,30
textworld,easy,deepseek-chat,deepseek,fade_enriched_history,easy,10,tw-treasure_hunter-L10-easy,fade_enriched_history,0,30,30,1,0.8864829086095221,1.0,0.0,rollout_tw_easy_fade_enriched_history_20260402_012547_summary.json,,5.0,0.0,5.0,0.0,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
textworld,easy,gpt-4o-mini,openai,reflection,easy,10,tw-treasure_hunter-L10-easy,reflection,0,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,0.4422166387140533,rollout_tw_easy_reflection_20260401_232227_summary.json,,7.5,6.837397165588672,58.03333333333333,33.75843927408704,0.7333333333333333,22,v1_streak5_osc6,0.7,21,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gemini-2.5-flash-lite,gemini,reflection,easy,10,tw-treasure_hunter-L10-easy,reflection,0,30,12,0.4,0.24590394326083403,0.5767994750172616,0.4898979485566356,rollout_tw_easy_reflection_20260401_234620_summary.json,,9.5,16.230116039839846,49.333333333333336,36.54525352977532,0.6,18,v1_streak5_osc6,0.5666666666666667,17,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,deepseek-chat,deepseek,reflection,easy,10,tw-treasure_hunter-L10-easy,reflection,0,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.49553562491061687,rollout_tw_easy_reflection_20260402_002020_summary.json,,14.411764705882353,16.25552873741337,40.733333333333334,34.31999740999731,0.5333333333333333,16,v1_streak5_osc6,0.4,12,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gpt-4o-mini,openai,trajectory,easy,10,tw-treasure_hunter-L10-easy,trajectory,0,30,26,0.8666666666666667,0.7031831605558306,0.9469043057578189,0.339934634239519,rollout_tw_easy_trajectory_20260401_231912_summary.json,,5.038461538461538,0.19230769230769232,4.833333333333333,0.5821416398857661,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,gemini-2.5-flash-lite,gemini,trajectory,easy,10,tw-treasure_hunter-L10-easy,trajectory,0,30,25,0.8333333333333334,0.6643529481431982,0.9266356575964831,0.37267799624996495,rollout_tw_easy_trajectory_20260401_234424_summary.json,,5.0,0.0,4.733333333333333,0.6289320754704403,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,easy,deepseek-chat,deepseek,trajectory,easy,10,tw-treasure_hunter-L10-easy,trajectory,0,30,29,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.17950549357115014,rollout_tw_easy_trajectory_20260402_001530_summary.json,,5.0,0.0,4.966666666666667,0.17950549357115014,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gpt-4o-mini,openai,baseline,hard,20,tw-treasure_hunter-L20-hard,baseline,0,30,5,0.16666666666666666,0.07336434240351686,0.33564705185680177,0.37267799624996495,rollout_tw_hard_baseline_20260401_225014_summary.json,,13.6,18.74673304872078,66.33333333333333,28.45034660987845,0.7666666666666667,23,v1_streak5_osc6,0.8,24,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,baseline,hard,20,tw-treasure_hunter-L20-hard,baseline,0,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,0.42295258468165065,rollout_tw_hard_baseline_20260401_232731_summary.json,,23.0,22.665266063169998,66.7,26.47785238018119,0.8333333333333334,25,v1_streak5_osc6,0.7666666666666667,23,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,baseline,hard,20,tw-treasure_hunter-L20-hard,baseline,0,30,11,0.36666666666666664,0.2187370220401768,0.5448675356639505,0.4818944098266987,rollout_tw_hard_baseline_20260402_061350_summary.json,,19.09090909090909,19.639730351113858,57.666666666666664,31.669473559810804,0.6333333333333333,19,v1_streak5_osc6,0.6333333333333333,19,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gpt-4o-mini,openai,baseline,hard,30,tw-treasure_hunter-L30-hard,baseline,0,30,5,0.16666666666666666,0.07336434240351686,0.33564705185680177,0.37267799624996495,rollout_tw_hard_baseline_20260402_114241_summary.json,,4.4,2.8,60.46666666666667,32.49588008074596,0.6,18,v1_streak5_osc6,0.7333333333333333,22,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,baseline,hard,30,tw-treasure_hunter-L30-hard,baseline,0,30,6,0.2,0.09504978102401235,0.37306047381027446,0.4,rollout_tw_hard_baseline_20260402_181420_summary.json,,5.166666666666667,4.9805175991613115,57.9,33.85001230920505,0.6,18,v1_streak5_osc6,0.7,21,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,baseline,hard,30,tw-treasure_hunter-L30-hard,baseline,0,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,0.4714045207910317,rollout_tw_hard_baseline_20260403_152521_summary.json,,8.9,7.6609398901179215,54.266666666666666,34.15350966185206,0.5333333333333333,16,v1_streak5_osc6,0.6333333333333333,19,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gpt-4o-mini,openai,enriched,hard,20,tw-treasure_hunter-L20-hard,enriched,0,30,9,0.3,0.16664562643958933,0.4787612101166018,0.458257569495584,rollout_tw_hard_enriched_20260402_000833_summary.json,,14.222222222222221,17.20321531818836,57.666666666666664,33.02759788755795,0.5,15,v1_streak5_osc6,0.6666666666666666,20,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,enriched,hard,20,tw-treasure_hunter-L20-hard,enriched,0,30,20,0.6666666666666666,0.48779725813830266,0.807697044731538,0.4714045207910317,rollout_tw_hard_enriched_20260402_001437_summary.json,,21.95,20.643340330479464,38.13333333333333,31.065236018560825,0.5666666666666667,17,v1_streak5_osc6,0.26666666666666666,8,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,enriched,hard,20,tw-treasure_hunter-L20-hard,enriched,0,30,20,0.6666666666666666,0.48779725813830266,0.807697044731538,0.4714045207910317,rollout_tw_hard_enriched_20260402_085357_summary.json,,12.9,14.838800490605701,32.9,33.136435133148126,0.3333333333333333,10,v1_streak5_osc6,0.3,9,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gpt-4o-mini,openai,enriched,hard,30,tw-treasure_hunter-L30-hard,enriched,0,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,0.42295258468165065,rollout_tw_hard_enriched_20260402_140958_summary.json,,9.428571428571429,10.634944325962714,55.43333333333333,33.00170029289737,0.4666666666666667,14,v1_streak5_osc6,0.6333333333333333,19,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,enriched,hard,30,tw-treasure_hunter-L30-hard,enriched,0,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,0.4714045207910317,rollout_tw_hard_enriched_20260402_195117_summary.json,,24.6,28.583911558777256,53.266666666666666,33.302585818855306,0.6666666666666666,20,v1_streak5_osc6,0.5333333333333333,16,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,enriched,hard,30,tw-treasure_hunter-L30-hard,enriched,0,30,15,0.5,0.33153851227173764,0.6684614877282624,0.5,rollout_tw_hard_enriched_20260403_183416_summary.json,,16.0,18.162231874598085,45.6,34.67525534633211,0.4666666666666667,14,v1_streak5_osc6,0.4666666666666667,14,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gemini-2.5-flash-lite,gemini,enriched_history,hard,20,tw-treasure_hunter-L20-hard,enriched_history,0,30,28,0.9333333333333333,0.7867618227892791,0.9815233646723066,0.24944382578492943,rollout_tw_hard_enriched_history_20260402_003038_summary.json,,8.892857142857142,3.4983596739276632,9.233333333333333,3.693989111456009,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,gpt-4o-mini,openai,enriched_history,hard,20,tw-treasure_hunter-L20-hard,enriched_history,0,30,19,0.6333333333333333,0.45513246433604937,0.7812629779598231,0.4818944098266987,rollout_tw_hard_enriched_history_20260402_004452_summary.json,,7.631578947368421,3.421457465925265,13.766666666666667,19.1775621205848,0.06666666666666667,2,v1_streak5_osc6,0.06666666666666667,2,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
textworld,hard,deepseek-chat,deepseek,enriched_history,hard,20,tw-treasure_hunter-L20-hard,enriched_history,0,30,29,0.9666666666666667,0.8332924860304112,0.9940915620051425,0.17950549357115014,rollout_tw_hard_enriched_history_20260402_095305_summary.json,,9.206896551724139,5.067675181769165,9.066666666666666,5.039400317057135,0,0,v1_streak5_osc6,0,0,,0,0,v1_go_forward_grid_pos_unchanged,Not applicable: TextWorld has no grid movement.,,,,,,,,,,,,,,,,,,,,,,,
